transcript_id	gene_id	log2fc	qval	five_prime	three_prime	intergenic	mean_obs	coding_potential	biotype
MSTRG.22232.21	MSTRG.22232	NA	NA	X	X	-	NA	0.0271329316931594	novel
MSTRG.22232.4	MSTRG.22232	NA	NA	-	X	-	NA	0.513012691419361	novel
MSTRG.22232.9	MSTRG.22232	NA	NA	X	X	-	NA	0.511642743617078	novel
MSTRG.22234.1	MSTRG.22234	NA	NA	-	-	-	NA	0.00710846555753789	novel
MSTRG.22234.2	MSTRG.22234	NA	NA	-	-	-	NA	0.00698112906939015	novel
MSTRG.22236.5	MSTRG.22236	NA	NA	-	-	-	NA	0.0121541560947859	novel
MSTRG.22236.6	MSTRG.22236	NA	NA	-	-	-	NA	0.0122393741142519	novel
MSTRG.22248.1	MSTRG.22248	NA	NA	-	-	-	NA	0.890554789860843	novel
MSTRG.2225.1	MSTRG.2225	NA	NA	-	-	-	NA	0.00217286430419923	novel
MSTRG.22263.1	MSTRG.22263	NA	NA	-	-	-	NA	0.0621121470260795	novel
MSTRG.22263.2	MSTRG.22263	NA	NA	-	-	-	NA	0.0635227250129365	novel
MSTRG.22263.3	MSTRG.22263	NA	NA	-	-	-	NA	0.0677032216414617	novel
MSTRG.22269.5	MSTRG.22269	NA	NA	-	X	-	NA	0.999999999134391	novel
MSTRG.22271.1	MSTRG.22271	NA	NA	-	-	-	NA	0.0388449569939883	novel
MSTRG.22275.1	MSTRG.22275	NA	NA	-	-	-	NA	0.00778898999210608	novel
MSTRG.22276.11	MSTRG.22276	NA	NA	X	X	-	NA	0.00356616523910506	novel
MSTRG.22276.19	MSTRG.22276	NA	NA	X	-	-	NA	0.149824862435092	novel
MSTRG.22276.25	MSTRG.22276	NA	NA	-	-	-	NA	0.177476584894969	novel
MSTRG.22276.4	MSTRG.22276	NA	NA	X	X	-	NA	0.0115211331228656	novel
MSTRG.22284.1	MSTRG.22284	NA	NA	-	-	-	NA	0.00199557266800126	novel
MSTRG.22284.2	MSTRG.22284	NA	NA	-	X	-	NA	0.00197503974662863	novel
MSTRG.22284.3	MSTRG.22284	NA	NA	-	X	-	NA	0.00198294534035807	novel
MSTRG.22287.1	MSTRG.22287	NA	NA	-	-	-	NA	0.00107190720248199	novel
MSTRG.22287.2	MSTRG.22287	NA	NA	-	-	-	NA	0.0010733759828169	novel
MSTRG.22287.3	MSTRG.22287	NA	NA	-	-	-	NA	0.00193000551722237	novel
MSTRG.22287.4	MSTRG.22287	NA	NA	-	-	-	NA	0.001936353138237	novel
MSTRG.22289.1	MSTRG.22289	NA	NA	-	-	-	NA	0.0601939696556903	novel
MSTRG.22291.1	MSTRG.22291	NA	NA	-	-	-	NA	0.00733366117135279	novel
MSTRG.22296.1	MSTRG.22296	NA	NA	-	-	-	NA	0.000798253037022393	novel
MSTRG.22296.2	MSTRG.22296	NA	NA	-	-	-	NA	0.00080167160549876	novel
MSTRG.22298.1	MSTRG.22298	NA	NA	-	-	-	NA	0.0855507696813508	novel
MSTRG.22304.1	MSTRG.22304	NA	NA	-	-	-	NA	7.79988292930625e-06	novel
MSTRG.22310.1	MSTRG.22310	NA	NA	-	-	-	NA	0.00630701366452097	novel
MSTRG.2231.1	MSTRG.2231	NA	NA	X	X	-	NA	0.99962736071297	novel
MSTRG.22312.1	MSTRG.22312	NA	NA	-	-	-	NA	0.936835116531673	novel
MSTRG.22314.14	MSTRG.22314	NA	NA	X	-	-	NA	7.44782336863981e-07	novel
MSTRG.22314.1	MSTRG.22314	NA	NA	-	X	-	NA	0.0025512957634643	novel
MSTRG.22314.3	MSTRG.22314	NA	NA	-	-	-	NA	7.3775087979801e-07	novel
MSTRG.22319.1	MSTRG.22319	NA	NA	X	-	-	NA	0.999999999999765	novel
MSTRG.22322.1	MSTRG.22322	NA	NA	-	-	-	NA	0.134085571829192	novel
MSTRG.22334.1	MSTRG.22334	NA	NA	-	-	-	NA	0.244636281460087	novel
MSTRG.22334.2	MSTRG.22334	NA	NA	-	-	-	NA	0.245630602725211	novel
MSTRG.22339.1	MSTRG.22339	NA	NA	-	-	-	NA	0.938834379056053	novel
MSTRG.22339.2	MSTRG.22339	NA	NA	-	-	-	NA	0.940429838705451	novel
MSTRG.22347.1	MSTRG.22347	NA	NA	-	-	-	NA	0.33960304945808	novel
MSTRG.22347.2	MSTRG.22347	NA	NA	-	-	-	NA	0.339947454827654	novel
MSTRG.22351.1	MSTRG.22351	NA	NA	-	-	-	NA	0.71389480856654	novel
MSTRG.2235.1	MSTRG.2235	NA	NA	-	X	-	NA	0.000841113817358462	novel
MSTRG.2235.2	MSTRG.2235	NA	NA	-	X	-	NA	0.00084749701262031	novel
MSTRG.2235.3	MSTRG.2235	NA	NA	-	-	-	NA	0.00880648348828945	novel
MSTRG.22360.1	MSTRG.22360	NA	NA	-	-	-	NA	0.00158189417069002	novel
MSTRG.22360.2	MSTRG.22360	NA	NA	-	-	-	NA	0.00158198077312642	novel
MSTRG.22360.3	MSTRG.22360	NA	NA	-	-	-	NA	0.00164503899323557	novel
MSTRG.22360.4	MSTRG.22360	NA	NA	-	-	-	NA	0.00161329061481428	novel
MSTRG.22360.5	MSTRG.22360	NA	NA	-	-	-	NA	0.00158692494465125	novel
MSTRG.22370.4	MSTRG.22370	NA	NA	-	-	-	NA	0.143334860577541	novel
MSTRG.22373.1	MSTRG.22373	NA	NA	-	-	-	NA	0.805030018034211	novel
MSTRG.22375.1	MSTRG.22375	NA	NA	-	-	-	NA	0.0144283113119978	novel
MSTRG.22376.6	MSTRG.22376	NA	NA	X	X	-	NA	0.0755416025520243	novel
MSTRG.22377.1	MSTRG.22377	NA	NA	-	-	-	NA	0.0184651697031785	novel
MSTRG.22378.1	MSTRG.22378	NA	NA	-	-	-	NA	0.027310167135752	novel
MSTRG.22378.2	MSTRG.22378	NA	NA	-	-	-	NA	0.027310167135752	novel
MSTRG.22378.3	MSTRG.22378	NA	NA	-	-	-	NA	0.027310167135752	novel
MSTRG.22378.4	MSTRG.22378	NA	NA	-	-	-	NA	0.027310167135752	novel
MSTRG.2238.1	MSTRG.2238	NA	NA	-	-	-	NA	1.68072490540084e-05	novel
MSTRG.22385.3	MSTRG.22385	NA	NA	X	X	-	NA	0.999574531789636	novel
MSTRG.22385.4	MSTRG.22385	NA	NA	X	X	-	NA	0.999574181860276	novel
MSTRG.22385.5	MSTRG.22385	NA	NA	-	X	-	NA	0.999582112123561	novel
MSTRG.22386.1	MSTRG.22386	NA	NA	-	-	-	NA	0.503580869326053	novel
MSTRG.22396.1	MSTRG.22396	NA	NA	-	-	-	NA	0.719840005024591	novel
MSTRG.22396.2	MSTRG.22396	NA	NA	-	-	-	NA	0.722826868772011	novel
MSTRG.22396.3	MSTRG.22396	NA	NA	-	-	-	NA	0.721142972775558	novel
MSTRG.22400.1	MSTRG.22400	NA	NA	-	-	-	NA	0.266875202093981	novel
MSTRG.22400.2	MSTRG.22400	NA	NA	-	-	-	NA	0.0169681434919756	novel
MSTRG.22403.1	MSTRG.22403	NA	NA	-	-	-	NA	0.158995042070532	novel
MSTRG.22405.1	MSTRG.22405	NA	NA	-	-	-	NA	0.000826063397130919	novel
MSTRG.22406.2	MSTRG.22406	NA	NA	X	X	-	NA	0.8610205607312	novel
MSTRG.22408.1	MSTRG.22408	NA	NA	-	X	-	NA	0.0253717559612804	novel
MSTRG.22408.2	MSTRG.22408	NA	NA	-	X	-	NA	0.025573199423269	novel
MSTRG.22408.4	MSTRG.22408	NA	NA	-	X	-	NA	0.027750521354082	novel
MSTRG.22412.1	MSTRG.22412	NA	NA	-	-	-	NA	5.26161127726259e-13	novel
MSTRG.22419.6	MSTRG.22419	NA	NA	X	-	-	NA	0.713712431245857	novel
MSTRG.22432.5	MSTRG.22432	NA	NA	X	X	-	NA	0.033726798973828	novel
MSTRG.22432.7	MSTRG.22432	NA	NA	X	X	-	NA	0.0338539003574457	novel
MSTRG.22434.4	MSTRG.22434	NA	NA	-	X	-	NA	0.285086108647729	novel
MSTRG.22434.5	MSTRG.22434	NA	NA	-	-	-	NA	0.0196444823304527	novel
MSTRG.22434.6	MSTRG.22434	NA	NA	-	-	-	NA	0.0196867657555029	novel
MSTRG.22434.7	MSTRG.22434	NA	NA	-	X	-	NA	0.283847277538262	novel
MSTRG.2243.5	MSTRG.2243	NA	NA	X	X	-	NA	0.0464537886502279	novel
MSTRG.22436.1	MSTRG.22436	NA	NA	-	-	-	NA	0.00154924174669344	novel
MSTRG.22436.2	MSTRG.22436	NA	NA	-	-	-	NA	0.00154924174669344	novel
MSTRG.2243.8	MSTRG.2243	NA	NA	-	X	-	NA	0.1028374226079	novel
MSTRG.22441.1	MSTRG.22441	NA	NA	-	-	-	NA	0.00097823337786896	novel
MSTRG.22443.7	MSTRG.22443	NA	NA	-	X	-	NA	0.997618693298393	novel
MSTRG.22443.8	MSTRG.22443	NA	NA	X	X	-	NA	0.997468114494673	novel
MSTRG.22444.1	MSTRG.22444	NA	NA	-	-	-	NA	0.381399944723732	novel
MSTRG.22444.2	MSTRG.22444	NA	NA	-	-	-	NA	0.375274344494142	novel
MSTRG.22444.3	MSTRG.22444	NA	NA	-	-	-	NA	0.523409902773952	novel
MSTRG.22444.4	MSTRG.22444	NA	NA	-	-	-	NA	0.384159223513001	novel
MSTRG.22446.1	MSTRG.22446	NA	NA	-	-	-	NA	0.240877912166361	novel
MSTRG.22446.2	MSTRG.22446	NA	NA	-	X	-	NA	0.0231586418371382	novel
MSTRG.22446.3	MSTRG.22446	NA	NA	-	-	-	NA	0.0316054379530348	novel
MSTRG.2245.1	MSTRG.2245	NA	NA	-	X	-	NA	0.8244280843488	novel
MSTRG.22455.1	MSTRG.22455	NA	NA	-	-	-	NA	0.00624212996680543	novel
MSTRG.22458.2	MSTRG.22458	NA	NA	X	X	-	NA	0.999076665896306	novel
MSTRG.22465.1	MSTRG.22465	NA	NA	-	-	-	NA	0.034120900297576	novel
MSTRG.22466.14	MSTRG.22466	NA	NA	X	-	-	NA	0.00662034584158339	novel
MSTRG.22466.1	MSTRG.22466	NA	NA	X	-	-	NA	0.00173043616112361	novel
MSTRG.22466.5	MSTRG.22466	NA	NA	X	-	-	NA	0.00663478541388034	novel
MSTRG.22477.1	MSTRG.22477	NA	NA	-	-	-	NA	0.997130316097911	novel
MSTRG.22477.2	MSTRG.22477	NA	NA	-	-	-	NA	0.997131727823608	novel
MSTRG.2248.1	MSTRG.2248	NA	NA	-	-	-	NA	0.0577210592653039	novel
MSTRG.22486.1	MSTRG.22486	NA	NA	-	-	-	NA	0.820810000688685	novel
MSTRG.22488.1	MSTRG.22488	NA	NA	-	X	-	NA	0.0524831301828286	novel
MSTRG.22489.1	MSTRG.22489	NA	NA	-	-	-	NA	0.0656164659178488	novel
MSTRG.22492.1	MSTRG.22492	NA	NA	-	-	-	NA	8.79372991597517e-05	novel
MSTRG.22492.2	MSTRG.22492	NA	NA	-	-	-	NA	8.88776209940613e-05	novel
MSTRG.2250.2	MSTRG.2250	NA	NA	X	X	-	NA	0.00875674442715371	novel
MSTRG.2250.5	MSTRG.2250	NA	NA	X	X	-	NA	0.0087396272271232	novel
MSTRG.22510.1	MSTRG.22510	NA	NA	X	X	-	NA	0.999999999999765	novel
MSTRG.2251.1	MSTRG.2251	NA	NA	-	-	-	NA	0.0111712541119109	novel
MSTRG.22512.16	MSTRG.22512	NA	NA	X	-	-	NA	0.00100425864097215	novel
MSTRG.22513.1	MSTRG.22513	NA	NA	-	-	-	NA	0.000488640535412432	novel
MSTRG.22513.2	MSTRG.22513	NA	NA	-	-	-	NA	0.00901428444849949	novel
MSTRG.22513.3	MSTRG.22513	NA	NA	-	-	-	NA	0.00551325865415085	novel
MSTRG.22518.1	MSTRG.22518	NA	NA	-	-	-	NA	0.05031107596274	novel
MSTRG.22541.1	MSTRG.22541	NA	NA	-	-	-	NA	0.137980740056898	novel
MSTRG.22542.1	MSTRG.22542	NA	NA	-	-	-	NA	0.000154995735672899	novel
MSTRG.22546.1	MSTRG.22546	NA	NA	-	-	-	NA	0.0170523620725001	novel
MSTRG.22546.2	MSTRG.22546	NA	NA	-	-	-	NA	0.0173078849525701	novel
MSTRG.22546.3	MSTRG.22546	NA	NA	-	-	-	NA	0.01715190481485	novel
MSTRG.22548.3	MSTRG.22548	NA	NA	X	X	-	NA	0.000120085204274056	novel
MSTRG.22555.1	MSTRG.22555	NA	NA	-	-	-	NA	0.000503066428256183	novel
MSTRG.22560.18	MSTRG.22560	NA	NA	X	-	-	NA	0.0203633454524035	novel
MSTRG.22562.1	MSTRG.22562	NA	NA	-	-	X	NA	0.00343588385174164	novel
MSTRG.22564.1	MSTRG.22564	NA	NA	-	-	-	NA	0.00115098397592036	novel
MSTRG.22566.1	MSTRG.22566	NA	NA	-	-	-	NA	0.0654502249183708	novel
MSTRG.22573.1	MSTRG.22573	NA	NA	-	-	-	NA	0.00231223063392325	novel
MSTRG.22573.2	MSTRG.22573	NA	NA	-	-	-	NA	0.00231425534838623	novel
MSTRG.22573.3	MSTRG.22573	NA	NA	-	-	-	NA	0.00231387557973541	novel
MSTRG.22575.2	MSTRG.22575	NA	NA	-	-	-	NA	0.0073019767881288	novel
MSTRG.22577.10	MSTRG.22577	NA	NA	X	-	-	NA	0.255877428521169	novel
MSTRG.22577.18	MSTRG.22577	NA	NA	-	-	-	NA	0.0026571546207406	novel
MSTRG.22577.19	MSTRG.22577	NA	NA	-	-	-	NA	0.00646118956586431	novel
MSTRG.22577.4	MSTRG.22577	NA	NA	X	-	-	NA	0.0111356894979421	novel
MSTRG.22577.8	MSTRG.22577	NA	NA	X	-	-	NA	0.255835670341316	novel
MSTRG.22578.3	MSTRG.22578	NA	NA	X	-	-	NA	0.000978870834522496	novel
MSTRG.22578.6	MSTRG.22578	NA	NA	X	-	-	NA	0.00123394420007878	novel
MSTRG.22581.1	MSTRG.22581	NA	NA	X	-	-	NA	0.0165118010729002	novel
MSTRG.22581.7	MSTRG.22581	NA	NA	X	-	-	NA	0.0166252652010461	novel
MSTRG.22581.8	MSTRG.22581	NA	NA	X	-	-	NA	0.016597498716141	novel
MSTRG.22583.1	MSTRG.22583	NA	NA	-	X	-	NA	0.0737345898491171	novel
MSTRG.22584.1	MSTRG.22584	NA	NA	X	X	-	NA	0.448962535711556	novel
MSTRG.22584.3	MSTRG.22584	NA	NA	-	X	-	NA	0.450604449900325	novel
MSTRG.22584.5	MSTRG.22584	NA	NA	-	X	-	NA	0.450618023972606	novel
MSTRG.22584.6	MSTRG.22584	NA	NA	-	-	-	NA	0.0432213763631104	novel
MSTRG.22586.1	MSTRG.22586	NA	NA	-	-	-	NA	0.25962989930824	novel
MSTRG.22588.1	MSTRG.22588	NA	NA	-	X	-	NA	1.10580168536107e-06	novel
MSTRG.22588.2	MSTRG.22588	NA	NA	-	-	-	NA	1.33600447714299e-06	novel
MSTRG.22594.1	MSTRG.22594	NA	NA	X	X	-	NA	0.00260051429627728	novel
MSTRG.22594.5	MSTRG.22594	NA	NA	-	-	-	NA	0.00534130104760815	novel
MSTRG.22602.1	MSTRG.22602	NA	NA	-	-	-	NA	0.101013482510157	novel
MSTRG.22602.2	MSTRG.22602	NA	NA	-	-	-	NA	0.101292660360909	novel
MSTRG.22611.16	MSTRG.22611	NA	NA	X	X	-	NA	0.937851165275397	novel
MSTRG.22615.1	MSTRG.22615	NA	NA	-	-	-	NA	0.319236402016084	novel
MSTRG.22615.2	MSTRG.22615	NA	NA	-	-	-	NA	0.319236402016084	novel
MSTRG.22619.1	MSTRG.22619	NA	NA	-	X	-	NA	0.737449790939642	novel
MSTRG.22630.21	MSTRG.22630	NA	NA	-	-	-	NA	0.0068689838384208	novel
MSTRG.22635.9	MSTRG.22635	NA	NA	X	X	-	NA	5.81659489232244e-06	novel
MSTRG.22643.1	MSTRG.22643	NA	NA	-	-	-	NA	0.00279092581152321	novel
MSTRG.22649.1	MSTRG.22649	NA	NA	-	-	X	NA	0.015060530347158	novel
MSTRG.22650.1	MSTRG.22650	NA	NA	-	-	-	NA	0.0227655008365746	novel
MSTRG.22654.1	MSTRG.22654	NA	NA	-	-	-	NA	0.670782235197497	novel
MSTRG.22655.9	MSTRG.22655	NA	NA	X	-	-	NA	0.953248554441708	novel
MSTRG.22660.1	MSTRG.22660	NA	NA	-	-	-	NA	0.267641421973369	novel
MSTRG.22660.2	MSTRG.22660	NA	NA	-	-	-	NA	0.19829800046265	novel
MSTRG.22660.3	MSTRG.22660	NA	NA	-	-	-	NA	0.268136094361267	novel
MSTRG.2266.1	MSTRG.2266	NA	NA	-	-	-	NA	0.282548614646723	novel
MSTRG.22663.1	MSTRG.22663	NA	NA	-	-	-	NA	0.00088961316134597	novel
MSTRG.22667.1	MSTRG.22667	NA	NA	-	-	-	NA	0.0390691757954123	novel
MSTRG.22667.2	MSTRG.22667	NA	NA	-	-	-	NA	0.04023628491727	novel
MSTRG.2267.1	MSTRG.2267	NA	NA	-	-	-	NA	0.0402362647935838	novel
MSTRG.2267.2	MSTRG.2267	NA	NA	-	-	-	NA	0.0161007991189476	novel
MSTRG.22673.1	MSTRG.22673	NA	NA	-	-	-	NA	5.83001328039461e-10	novel
MSTRG.22673.3	MSTRG.22673	NA	NA	-	-	-	NA	0.000617881696219718	novel
MSTRG.22678.1	MSTRG.22678	NA	NA	-	-	-	NA	0.00159526206646433	novel
MSTRG.22681.1	MSTRG.22681	NA	NA	-	-	-	NA	0.58035775684201	novel
MSTRG.22681.2	MSTRG.22681	NA	NA	-	-	-	NA	0.580771666570432	novel
MSTRG.22681.3	MSTRG.22681	NA	NA	-	-	-	NA	0.58235948563088	novel
MSTRG.22681.4	MSTRG.22681	NA	NA	-	-	-	NA	0.58235948563088	novel
MSTRG.22681.5	MSTRG.22681	NA	NA	-	-	-	NA	0.582946148124801	novel
MSTRG.22681.6	MSTRG.22681	NA	NA	-	-	-	NA	0.584398456710179	novel
MSTRG.22685.27	MSTRG.22685	NA	NA	X	-	-	NA	2.84906672596432e-09	novel
MSTRG.22707.3	MSTRG.22707	NA	NA	X	X	-	NA	0.00518869798965586	novel
MSTRG.22707.4	MSTRG.22707	NA	NA	X	X	-	NA	0.00510030222101629	novel
MSTRG.22708.1	MSTRG.22708	NA	NA	-	-	-	NA	0.00345857288509628	novel
MSTRG.22708.2	MSTRG.22708	NA	NA	-	-	-	NA	0.00345857288509628	novel
MSTRG.22710.1	MSTRG.22710	NA	NA	-	-	-	NA	0.999998308385324	novel
MSTRG.22710.2	MSTRG.22710	NA	NA	-	-	-	NA	0.999999732627756	novel
MSTRG.22713.33	MSTRG.22713	NA	NA	X	-	-	NA	1.36373353162436e-08	novel
MSTRG.22715.1	MSTRG.22715	NA	NA	-	-	-	NA	0.000706566957005425	novel
MSTRG.22741.10	MSTRG.22741	NA	NA	X	X	-	NA	0.302913347241316	novel
MSTRG.22741.13	MSTRG.22741	NA	NA	-	-	-	NA	0.353543228826504	novel
MSTRG.22741.7	MSTRG.22741	NA	NA	X	-	-	NA	0.0446262658300359	novel
MSTRG.2274.1	MSTRG.2274	NA	NA	-	-	-	NA	0.257811189564815	novel
MSTRG.22742.1	MSTRG.22742	NA	NA	-	-	-	NA	0.516618826600189	novel
MSTRG.22742.2	MSTRG.22742	NA	NA	-	-	-	NA	0.516755752107788	novel
MSTRG.2274.2	MSTRG.2274	NA	NA	-	-	-	NA	0.258777601638225	novel
MSTRG.2274.3	MSTRG.2274	NA	NA	-	-	-	NA	0.258777601638225	novel
MSTRG.22760.1	MSTRG.22760	NA	NA	-	-	-	NA	0.560182602466916	novel
MSTRG.22760.2	MSTRG.22760	NA	NA	-	-	-	NA	0.560304181865739	novel
MSTRG.22761.2	MSTRG.22761	NA	NA	X	X	-	NA	0.996411311109617	novel
MSTRG.22763.1	MSTRG.22763	NA	NA	-	-	-	NA	0.00438192523921413	novel
MSTRG.22765.1	MSTRG.22765	NA	NA	-	-	-	NA	0.0680362042909303	novel
MSTRG.22766.1	MSTRG.22766	NA	NA	-	-	-	NA	0.168040841757357	novel
MSTRG.22766.2	MSTRG.22766	NA	NA	-	-	-	NA	0.168363042438799	novel
MSTRG.22768.1	MSTRG.22768	NA	NA	-	-	-	NA	0.498500469327019	novel
MSTRG.2277.1	MSTRG.2277	NA	NA	-	-	-	NA	0.00122868176134475	novel
MSTRG.2277.2	MSTRG.2277	NA	NA	-	-	-	NA	0.00123279314859923	novel
MSTRG.22775.1	MSTRG.22775	NA	NA	-	-	-	NA	0.00370492930572983	novel
MSTRG.22775.2	MSTRG.22775	NA	NA	-	-	-	NA	0.00371019525816468	novel
MSTRG.22790.1	MSTRG.22790	NA	NA	-	-	-	NA	0.0727355861309652	novel
MSTRG.2279.1	MSTRG.2279	NA	NA	-	-	-	NA	0.00548489072093992	novel
MSTRG.22797.1	MSTRG.22797	NA	NA	-	X	-	NA	0.0707813882255228	novel
MSTRG.22802.1	MSTRG.22802	NA	NA	-	-	-	NA	6.20358927060881e-07	novel
MSTRG.22802.2	MSTRG.22802	NA	NA	-	-	-	NA	6.20358927060881e-07	novel
MSTRG.22802.3	MSTRG.22802	NA	NA	-	-	-	NA	6.20358927060881e-07	novel
MSTRG.22816.5	MSTRG.22816	NA	NA	X	X	-	NA	0.0024796919365282	novel
MSTRG.22826.1	MSTRG.22826	NA	NA	-	-	-	NA	0.139181792322887	novel
MSTRG.22828.1	MSTRG.22828	NA	NA	-	-	-	NA	0.779937258391587	novel
MSTRG.22852.1	MSTRG.22852	NA	NA	-	-	-	NA	0.0222128799905864	novel
MSTRG.22852.2	MSTRG.22852	NA	NA	-	-	-	NA	0.0222128799905864	novel
MSTRG.22852.3	MSTRG.22852	NA	NA	-	-	-	NA	0.0222128799905864	novel
MSTRG.22852.4	MSTRG.22852	NA	NA	-	-	-	NA	0.0222462498351022	novel
MSTRG.22852.5	MSTRG.22852	NA	NA	-	-	-	NA	0.0222486352691703	novel
MSTRG.22856.1	MSTRG.22856	NA	NA	-	-	-	NA	0.595042968276377	novel
MSTRG.22859.1	MSTRG.22859	NA	NA	-	X	-	NA	6.41674698575099e-05	novel
MSTRG.22874.7	MSTRG.22874	NA	NA	X	X	-	NA	0.931108532679992	novel
MSTRG.22875.3	MSTRG.22875	NA	NA	-	-	-	NA	0.323220676143847	novel
MSTRG.22875.9	MSTRG.22875	NA	NA	-	-	-	NA	0.764266299958378	novel
MSTRG.22881.1	MSTRG.22881	NA	NA	-	-	-	NA	0.962009702403968	novel
MSTRG.22886.2	MSTRG.22886	NA	NA	-	-	-	NA	0.00268246834451037	novel
MSTRG.22890.16	MSTRG.22890	NA	NA	X	-	-	NA	0.988221620460427	novel
MSTRG.22892.1	MSTRG.22892	NA	NA	-	-	-	NA	0.02478512031196	novel
MSTRG.22896.1	MSTRG.22896	NA	NA	-	-	-	NA	0.854185605643246	novel
MSTRG.22896.2	MSTRG.22896	NA	NA	-	-	-	NA	0.557256822255884	novel
MSTRG.22898.1	MSTRG.22898	NA	NA	-	-	-	NA	0.113514742024857	novel
MSTRG.22898.2	MSTRG.22898	NA	NA	-	-	-	NA	0.113652755736951	novel
MSTRG.22903.1	MSTRG.22903	NA	NA	-	-	-	NA	0.00114744918250364	novel
MSTRG.22903.2	MSTRG.22903	NA	NA	-	-	-	NA	0.00114990271145212	novel
MSTRG.22906.1	MSTRG.22906	NA	NA	-	-	X	NA	0.0141560375573001	novel
MSTRG.22909.6	MSTRG.22909	NA	NA	-	X	-	NA	0.00380953864427194	novel
MSTRG.22910.1	MSTRG.22910	NA	NA	-	-	-	NA	0.0227975230933091	novel
MSTRG.22910.2	MSTRG.22910	NA	NA	-	-	-	NA	0.0228329740668728	novel
MSTRG.22910.3	MSTRG.22910	NA	NA	-	-	-	NA	0.0228329740668728	novel
MSTRG.2291.10	MSTRG.2291	NA	NA	-	-	-	NA	0.0161828100891234	novel
MSTRG.22911.1	MSTRG.22911	NA	NA	-	-	-	NA	0.130657143896277	novel
MSTRG.22915.1	MSTRG.22915	NA	NA	-	-	-	NA	0.0025138340597891	novel
MSTRG.22918.1	MSTRG.22918	NA	NA	-	-	-	NA	0.00680537233308423	novel
MSTRG.22921.3	MSTRG.22921	NA	NA	-	-	-	NA	0.613536048516799	novel
MSTRG.22926.1	MSTRG.22926	NA	NA	-	-	-	NA	0.0392289658551422	novel
MSTRG.2294.1	MSTRG.2294	NA	NA	-	-	-	NA	0.0647748539947982	novel
MSTRG.22943.17	MSTRG.22943	NA	NA	X	-	-	NA	0.00709694105861273	novel
MSTRG.22944.2	MSTRG.22944	NA	NA	X	X	-	NA	0.069306689129369	novel
MSTRG.22944.5	MSTRG.22944	NA	NA	-	X	-	NA	0.0680198807238386	novel
MSTRG.22946.5	MSTRG.22946	NA	NA	X	-	-	NA	1.5797335993954e-10	novel
MSTRG.22951.1	MSTRG.22951	NA	NA	-	-	-	NA	0.0243681291340106	novel
MSTRG.22951.2	MSTRG.22951	NA	NA	-	-	-	NA	0.0243681291340106	novel
MSTRG.22951.3	MSTRG.22951	NA	NA	-	-	-	NA	0.0246895542900933	novel
MSTRG.22952.1	MSTRG.22952	NA	NA	X	X	-	NA	0.673451390087772	novel
MSTRG.22955.1	MSTRG.22955	NA	NA	-	-	-	NA	2.73017288182932e-05	novel
MSTRG.22959.1	MSTRG.22959	NA	NA	-	-	-	NA	0.0290978029490484	novel
MSTRG.22966.2	MSTRG.22966	NA	NA	X	-	-	NA	0.770587186545816	novel
MSTRG.22966.4	MSTRG.22966	NA	NA	X	X	-	NA	0.635727674249083	novel
MSTRG.22966.6	MSTRG.22966	NA	NA	X	X	-	NA	0.636476510130799	novel
MSTRG.22975.18	MSTRG.22975	NA	NA	X	X	-	NA	0.00237200490386541	novel
MSTRG.22978.1	MSTRG.22978	NA	NA	-	-	-	NA	0.844059743107047	novel
MSTRG.22987.1	MSTRG.22987	NA	NA	-	-	-	NA	0.630521532907352	novel
MSTRG.22987.2	MSTRG.22987	NA	NA	-	-	-	NA	0.277379263696752	novel
MSTRG.22987.3	MSTRG.22987	NA	NA	-	-	-	NA	0.0891086720629237	novel
MSTRG.22987.4	MSTRG.22987	NA	NA	-	-	-	NA	0.626595176360669	novel
MSTRG.22987.5	MSTRG.22987	NA	NA	-	-	-	NA	0.0980690895851189	novel
MSTRG.22987.6	MSTRG.22987	NA	NA	-	-	-	NA	0.0980690895851189	novel
MSTRG.22991.1	MSTRG.22991	NA	NA	-	-	-	NA	0.0435452803572206	novel
MSTRG.22994.1	MSTRG.22994	NA	NA	X	-	-	NA	0.0627659375866527	novel
MSTRG.22996.1	MSTRG.22996	NA	NA	-	-	-	NA	0.014303866741865	novel
MSTRG.23003.1	MSTRG.23003	NA	NA	-	-	-	NA	0.827423997322222	novel
MSTRG.23003.3	MSTRG.23003	NA	NA	-	-	-	NA	0.228242843554485	novel
MSTRG.2300.54	MSTRG.2300	NA	NA	-	-	-	NA	0.97177968292402	novel
MSTRG.23005.6	MSTRG.23005	NA	NA	X	X	-	NA	0.0191121558901885	novel
MSTRG.23011.1	MSTRG.23011	NA	NA	-	-	-	NA	0.186562659134032	novel
MSTRG.23014.1	MSTRG.23014	NA	NA	-	-	-	NA	0.838337596835002	novel
MSTRG.23015.1	MSTRG.23015	NA	NA	-	-	-	NA	0.999610254278876	novel
MSTRG.23022.1	MSTRG.23022	NA	NA	-	-	-	NA	0.96808829980489	novel
MSTRG.23023.1	MSTRG.23023	NA	NA	-	-	-	NA	0.125147326097057	novel
MSTRG.23025.1	MSTRG.23025	NA	NA	-	-	-	NA	0.4316753910694	novel
MSTRG.23039.1	MSTRG.23039	NA	NA	-	X	-	NA	0.0338311696722478	novel
MSTRG.23039.2	MSTRG.23039	NA	NA	-	-	-	NA	0.100535603384414	novel
